NZ_CP009603.1,Firmicutes
NZ_CP009606.1,Firmicutes
NZ_CP009624.1,Firmicutes
NZ_CP009627.1,Firmicutes
NZ_CP009636.1,Firmicutes
NZ_CP009637.1,Firmicutes
NZ_CP009638.1,Firmicutes
NZ_CP009639.1,Firmicutes
NZ_CP009640.1,Firmicutes
NZ_CP009649.1,Firmicutes
NZ_CP009650.1,Firmicutes
NZ_CP009691.1,Firmicutes
NZ_CP009695.1,Firmicutes
NZ_CP009696.1,Firmicutes
NZ_CP009698.1,Firmicutes
NZ_CP009699.1,Firmicutes
NZ_CP009718.1,Firmicutes
NZ_CP009900.1,Firmicutes
NZ_CP009901.1,Firmicutes
NZ_CP009919.1,Firmicutes
NZ_CP009921.1,Firmicutes
NZ_CP009939.1,Firmicutes
NZ_CP009940.1,Firmicutes
NZ_CP009966.1,Firmicutes
NZ_CP009967.1,Firmicutes
NZ_CP009979.1,Firmicutes
NZ_CP009980.1,Firmicutes
NZ_CP009998.1,Firmicutes
NZ_CP009999.1,Firmicutes
NZ_CP010000.1,Firmicutes
NZ_CP010001.1,Firmicutes
NZ_CP010002.1,Firmicutes
NZ_CP010003.1,Firmicutes
NZ_CP010004.1,Firmicutes
NZ_CP010006.1,Firmicutes
NZ_CP010015.1,Firmicutes
NZ_CP010087.1,Firmicutes
NZ_CP010090.1,Firmicutes
NZ_CP010091.1,Firmicutes
NZ_CP010092.1,Firmicutes
NZ_CP010093.1,Firmicutes
NZ_CP010094.1,Firmicutes
NZ_CP010095.1,Firmicutes
NZ_CP010108.1,Firmicutes
NZ_CP010109.1,Firmicutes
NZ_CP010110.1,Firmicutes
NZ_CP010111.1,Firmicutes
NZ_CP010112.1,Firmicutes
NZ_CP010270.1,Firmicutes
NZ_CP010320.1,Firmicutes
NZ_CP010321.1,Firmicutes
NZ_CP010343.1,Firmicutes
NZ_CP010403.1,Firmicutes
NZ_CP010578.1,Firmicutes
NZ_CP010579.1,Firmicutes
NZ_CP010580.1,Firmicutes
NZ_CP010581.1,Firmicutes
NZ_CP010582.1,Firmicutes
NZ_CP010587.1,Firmicutes
NZ_CP010794.1,Firmicutes
NZ_CP010815.1,Firmicutes
NZ_CP010853.1,Firmicutes
NZ_CP010854.1,Firmicutes
NZ_CP010891.1,Firmicutes
NZ_CP011009.1,Firmicutes
NZ_CP011014.1,Firmicutes
NZ_CP011023.1,Firmicutes
NZ_CP011146.1,Firmicutes
NZ_CP011156.1,Firmicutes
NZ_CP011157.1,Firmicutes
NZ_CP011282.1,Firmicutes
NZ_CP011283.1,Firmicutes
NZ_CP011284.1,Firmicutes
NZ_CP011351.1,Firmicutes
NZ_CP011352.1,Firmicutes
NZ_CP011357.1,Firmicutes
NZ_CP011358.1,Firmicutes
NZ_CP011362.1,Firmicutes
NZ_CP011363.1,Firmicutes
NZ_CP011399.1,Firmicutes
NZ_CP011404.1,Firmicutes
NZ_CP011405.1,Firmicutes
NZ_CP011513.1,Firmicutes
NZ_CP011527.1,Firmicutes
NZ_CP011537.1,Firmicutes
NZ_CP011829.1,Firmicutes
NZ_CP011830.1,Firmicutes
NZ_CP012010.1,Firmicutes
NZ_CP012101.1,Firmicutes
NZ_CP012102.1,Firmicutes
NZ_CP012103.1,Firmicutes
NZ_CP012104.1,Firmicutes
NZ_CP012118.1,Firmicutes
NZ_CP012121.1,Firmicutes
NZ_CP012123.1,Firmicutes
NZ_CP012188.1,Firmicutes
NZ_CP012189.1,Firmicutes
NZ_CP012190.1,Firmicutes
NZ_CP012191.1,Firmicutes
NZ_CP012272.1,Firmicutes
NZ_CP012273.1,Firmicutes
NZ_CP012274.1,Firmicutes
NZ_CP012276.1,Firmicutes
NZ_CP012278.1,Firmicutes
NZ_CP012279.1,Firmicutes
NZ_CP012280.1,Firmicutes
NZ_CP012282.1,Firmicutes
NZ_CP012285.1,Firmicutes
NZ_CP012286.1,Firmicutes
NZ_CP012287.1,Firmicutes
NZ_CP012289.1,Firmicutes
NZ_CP012290.1,Firmicutes
NZ_CP012291.1,Firmicutes
NZ_CP012292.1,Firmicutes
NZ_CP012296.1,Firmicutes
NZ_CP012367.1,Firmicutes
NZ_CP012368.1,Firmicutes
NZ_CP012385.1,Firmicutes
NZ_CP012386.1,Firmicutes
NZ_CP012431.1,Firmicutes
NZ_CP012432.1,Firmicutes
NZ_CP012437.1,Firmicutes
NZ_CP012443.1,Firmicutes
NZ_CP012444.1,Firmicutes
NZ_CP012448.1,Firmicutes
NZ_CP012449.1,Firmicutes
NZ_CP012451.1,Firmicutes
NZ_CP012458.1,Firmicutes
NZ_CP012461.1,Firmicutes
NZ_CP012463.1,Firmicutes
NZ_CP012464.1,Firmicutes
NZ_CP012467.1,Firmicutes
NZ_CP012468.1,Firmicutes
NZ_CP012469.1,Firmicutes
NZ_CP012476.1,Firmicutes
NZ_CP012520.1,Firmicutes
NZ_CP012521.1,Firmicutes
NZ_CP012594.1,Firmicutes
NZ_CP012596.1,Firmicutes
NZ_CP012651.1,Firmicutes
NZ_CP012652.1,Firmicutes
NZ_CP012655.1,Firmicutes
NZ_CP012657.1,Firmicutes
NZ_CP012659.1,Firmicutes
NZ_CP012660.1,Firmicutes
NZ_CP012757.1,Firmicutes
NZ_CP012874.1,Firmicutes
NZ_CP012875.1,Firmicutes
NZ_CP012876.1,Firmicutes
NZ_CP012891.1,Firmicutes
NZ_CP012971.1,Firmicutes
NZ_CP012973.1,Firmicutes
NZ_CP012980.1,Firmicutes
NZ_CP013001.1,Firmicutes
NZ_CP013010.1,Firmicutes
NZ_CP013017.1,Firmicutes
NZ_CP013039.1,Firmicutes
NZ_CP013040.1,Firmicutes
NZ_CP013041.1,Firmicutes
NZ_CP013042.1,Firmicutes
NZ_CP013043.1,Firmicutes
NZ_CP013044.1,Firmicutes
NZ_CP013056.1,Firmicutes
NZ_CP013057.1,Firmicutes
NZ_CP013058.1,Firmicutes
NZ_CP013059.1,Firmicutes
NZ_CP013060.1,Firmicutes
NZ_CP013150.1,Firmicutes
NZ_CP013151.1,Firmicutes
NZ_CP013227.1,Firmicutes
NZ_CP013228.1,Firmicutes
NZ_CP013229.1,Firmicutes
NZ_CP013230.1,Firmicutes
NZ_CP013273.1,Firmicutes
NZ_CP013615.1,Firmicutes
NZ_CP013715.1,Firmicutes
NZ_CP013716.1,Firmicutes
NZ_CP013725.1,Firmicutes
NZ_CP013750.1,Firmicutes
NZ_CP013751.1,Firmicutes
NZ_CP013752.1,Firmicutes
NZ_CP013754.1,Firmicutes
NZ_CP013755.1,Firmicutes
NZ_CP013756.1,Firmicutes
NZ_CP013935.1,Firmicutes
NZ_CP013954.1,Firmicutes
NZ_CP013956.1,Firmicutes
NZ_CP013958.1,Firmicutes
NZ_CP013981.1,Firmicutes
NZ_CP013982.1,Firmicutes
NZ_CP013995.1,Firmicutes
NZ_CP013996.1,Firmicutes
NZ_CP014058.1,Firmicutes
NZ_CP014063.1,Firmicutes
NZ_CP014068.1,Firmicutes
NZ_CP014114.1,Firmicutes
NZ_CP014115.1,Firmicutes
NZ_CP014147.1,Firmicutes
NZ_CP014171.1,Firmicutes
NZ_CP014175.1,Firmicutes
NZ_CP014177.1,Firmicutes
NZ_CP014178.1,Firmicutes
NZ_CP014202.1,Firmicutes
NZ_CP014203.1,Firmicutes
NZ_CP014251.1,Firmicutes
NZ_CP014254.1,Firmicutes
NZ_CP014284.1,Firmicutes
NZ_CP014285.1,Firmicutes
NZ_CP014286.1,Firmicutes
NZ_CP014287.1,Firmicutes
NZ_CP014289.1,Firmicutes
NZ_CP014333.1,Firmicutes
NZ_CP014336.1,Firmicutes
NZ_CP014394.1,Firmicutes
NZ_CP014404.1,Firmicutes
NZ_CP014408.1,Firmicutes
NZ_CP014411.1,Firmicutes
NZ_CP014414.1,Firmicutes
NZ_CP014419.1,Firmicutes
NZ_CP014434.1,Firmicutes
NZ_CP014473.1,Firmicutes
NZ_CP014487.1,Firmicutes
NZ_CP014530.1,Firmicutes
NZ_CP014531.1,Firmicutes
NZ_CP014534.1,Firmicutes
NZ_CP014535.1,Firmicutes
NZ_CP014602.1,Firmicutes
NZ_CP014603.1,Firmicutes
NZ_CP014604.1,Firmicutes
NZ_CP014607.1,Firmicutes
NZ_CP014612.1,Firmicutes
NZ_CP014613.1,Firmicutes
NZ_CP014614.1,Firmicutes
NZ_CP014624.1,Firmicutes
NZ_CP014625.1,Firmicutes
NZ_CP014626.1,Firmicutes
NZ_CP014628.1,Firmicutes
NZ_CP014631.1,Firmicutes
NZ_CP014632.1,Firmicutes
NZ_CP014633.1,Firmicutes
NZ_CP014644.1,Firmicutes
NZ_CP014843.1,Firmicutes
NZ_CP014849.1,Firmicutes
NZ_CP014850.1,Firmicutes
NZ_CP014851.1,Firmicutes
NZ_CP014852.1,Firmicutes
NZ_CP014853.1,Firmicutes
NZ_CP014857.1,Firmicutes
NZ_CP014874.1,Firmicutes
NZ_CP014875.1,Firmicutes
NZ_CP014877.1,Firmicutes
NZ_CP014878.1,Firmicutes
NZ_CP014884.1,Firmicutes
